y	tgv	residual
1.84740465767665	-4.35612179797807	6.20352645565472
-9.3233149177054	-10.1675790415692	0.8442641238638
-9.02963946884234	-0.217084009848574	-8.81255545899377
-3.11842148491427	-5.1133204215159	1.99489893660163
-4.35656542840798	0.958388118679514	-5.31495354708749
-9.25089744588472	-5.99620017675364	-3.25469726913108
3.76039346107914	3.31648426042753	0.443909200651607
-0.569170060562866	1.46093788177818	-2.03010794234104
9.62798568083872	7.62408762132511	2.00389805951362
-10.5442799782762	-9.48453409451953	-1.05974588375662
3.34387610497464	5.0487762229694	-1.70490011799476
-2.41051292959447	-0.294356494238396	-2.11615643535608
4.87132666640195	-0.875708080643193	5.74703474704514
-14.8199789650484	-5.5437241693678	-9.2762547956806
-9.43811859666816	-11.8932275152379	2.45510891856973
5.52092769734711	7.99673094830137	-2.47580325095426
0.41329916726436	2.57168107738155	-2.15838191011719
-3.314016345734	3.15308064419696	-6.46709698993096
-5.47578331996455	-3.56226186702337	-1.91352145294117
0.478210224081415	6.63287573842853	-6.15466551434711
-10.3857244671482	-9.24521134421865	-1.14051312292951
1.7452673941274	9.15856091495825	-7.41329352083085
5.40906535790156	-0.401448375919883	5.81051373382145
12.3915151745912	7.08343411410237	5.30808106048881
-2.97596321430694	-1.01263707240498	-1.96332614190196
17.9611190610066	7.74658832924782	10.2145307317588
-4.49515644148635	-0.450526405839303	-4.04463003564704
7.15347075593279	6.34694287417971	0.806527881753081
7.2859682020273	1.51821541399145	5.76775278803585
4.74763645730785	7.06522114799365	-2.31758469068581
8.50248083031805	4.89177721656673	3.61070361375133
-19.6229088257496	-10.5678079217279	-9.05510090402176
9.80233125135999	7.88853727761438	1.91379397374561
9.41104007486357	4.0325228928741	5.37851718198947
-10.6726900403365	-3.79208579132606	-6.88060424901046
1.73219890478205	-1.56670118051167	3.29890008529372
-1.89206684753109	0.148249156895844	-2.04031600442693
-7.01172609344692	-5.57098972521992	-1.440736368227
3.37892134297045	-0.733287985664349	4.1122093286348
0.805218624058667	-0.538600574665052	1.34381919872372
4.98073426385795	1.90992681917795	3.07080744468
0.0144797398295315	-4.57823506982439	4.59271480965392
-3.2164403338844	1.47352141042246	-4.68996174430686
15.5111425666634	4.39572532847166	11.1154172381918
1.63074140421589	6.59421855074603	-4.96347714653014
-0.299327893889728	-2.1030014340643	1.80367354017457
-2.00324856959285	-4.05451966691996	2.05127109732711
2.83944555893797	-1.6984796162079	4.53792517514587
1.08035611687077	-1.36787008069197	2.44822619756274
8.49629850609326	0.70261078651689	7.79368771957637
-0.692535034927012	2.48086315008134	-3.17339818500835
-3.14983757741868	3.51221123901635	-6.66204881643504
-9.94098160993977	-3.20687889003521	-6.73410271990456
-12.6230150298553	-2.5109556313031	-10.1120593985522
-3.78456601042177	1.1860062071862	-4.97057221760796
0.428757745824253	4.86059132784301	-4.43183358201875
-10.8276476655126	-5.66599468860243	-5.16165297691012
-4.52088457773317	-0.0965250690155441	-4.42435950871763
-8.72860286908507	-0.431560547861412	-8.29704232122366
-2.84135027144761	-0.691050442091891	-2.15029982935572
0.313015274828049	3.57458406788491	-3.26156879305686
3.33781508660074	-0.673522104838207	4.01133719143894
-3.58638523907789	-1.35037153470329	-2.2360137043746
5.76055976342317	1.77203070685572	3.98852905656744
-2.89162069253877	0.0490141969107176	-2.94063488944949
11.7412367445962	1.81994619796008	9.92129054663616
-12.7269652465072	-5.81148764456631	-6.91547760194093
1.9382377712098	2.37018829280728	-0.431950521597478
3.81106954935778	-1.4336259968732	5.24469554623098
-3.83046540204386	-4.49837131468848	0.667905912644617
3.20181736408888	5.43236932117084	-2.23055195708195
-1.18825602513206	-4.2060329564584	3.01777693132634
-2.40296169022229	-5.23474848475769	2.83178679453539
-7.90936242617191	-1.80068456413759	-6.10867786203433
-3.7731318060041	-1.17725018097152	-2.59588162503258
-6.33329230202942	-3.76825038520732	-2.5650419168221
-3.41107558712409	-1.41431056579405	-1.99676502133004
-7.84831211580243	-4.65416453484252	-3.19414758095991
6.44184352897904	2.88744538681779	3.55439814216125
4.34168578628921	-3.76227627354568	8.10396205983488
7.51297588107294	6.1235292911655	1.38944658990744
1.32159282557695	-1.35644842073052	2.67804124630747
-2.42708932828395	-1.50478435009309	-0.922304978190863
-7.8174317896839	-4.74081703931351	-3.07661475037039
4.75849848980633	0.0672281629985507	4.69127032680778
-0.553857882028258	0.982103954549074	-1.53596183657733
3.68007133062044	-3.6990304575565	7.37910178817694
1.84994293550896	3.57577528507913	-1.72583234957017
6.3929570393854	2.73076389074522	3.66219314864018
-8.74229854576477	-6.27533531483861	-2.46696323092615
-3.37553422655855	-1.48877944809758	-1.88675477846097
-12.3866932038711	-7.32724664407472	-5.0594465597964
4.47127763710529	8.71418772544605	-4.24291008834076
-2.38852149969871	1.53858793957151	-3.92710943927022
-3.45485796003185	-6.06267212379815	2.6078141637663
4.33100193393692	3.54550745281171	0.785494481125214
2.53316281073481	7.58075598605352	-5.04759317531871
5.23369170673525	5.04320718264598	0.190484524089266
2.37845601328648	5.0309808068167	-2.65252479353022
0.262218265040617	0.230519950858253	0.0316983141823641
-12.6987021324806	-0.982375703453618	-11.716326429027
6.96196061612818	4.55784791425436	2.40411270187383
1.8452635063321	2.82366983205236	-0.978406325720257
-5.56437518986292	-0.11651190744956	-5.44786328241336
-3.85398382344819	-4.15772911648143	0.30374529303324
-6.07872359138266	-1.98189966590966	-4.096823925473
-1.60733095021871	-3.91774141548923	2.31041046527053
-1.84680161424156	2.25278869390581	-4.09959030814737
-0.597126349217795	4.22427460328428	-4.82140095250207
-7.84232641589232	-0.603229777627764	-7.23909663826455
-2.45113581113151	-1.02906243984692	-1.42207337128459
-5.0249125665019	-1.00866965793685	-4.01624290856505
-2.11759325825228	-4.00879036042428	1.891197102172
3.37019950069503	-5.97245463095148	9.34265413164651
4.66863013186586	3.84258969603635	0.826040435829502
-2.71510226803156	-4.24582908853993	1.53072682050837
0.747226995051811	-0.123201910750586	0.870428905802397
-5.48265287890334	0.429991996761069	-5.91264487566441
-6.77210487077941	1.85055828159835	-8.62266315237776
2.97420832259883	2.54637431968649	0.427834002912334
10.9441457500894	4.14007973896602	6.80406601112341
6.51002671695792	9.03311939967667	-2.52309268271875
-2.46812346216947	-3.43647857679855	0.968355114629082
-1.15748757148471	0.221327618884447	-1.37881519036916
8.78896140045835	2.30627810514573	6.48268329531262
-5.26315148553283	1.60926109494596	-6.87241258047879
2.50049648402186	2.97002521950395	-0.469528735482087
-10.7476038281945	-9.55801857335882	-1.18958525483563
3.06920176239625	2.79545900335021	0.273742759046045
-1.62252111552425	4.91173158611763	-6.53425270164188
-11.2410663489721	-7.73443870232684	-3.50662764664522
1.09280487306798	-0.831868565515143	1.92467343858312
-5.62111609747493	-2.26156903164187	-3.35954706583306
1.63852257233274	-0.345127948188383	1.98365052052113
-2.19076629660866	0.657441317600672	-2.84820761420933
9.54516059229078	0.872457321330099	8.67270327096068
8.98709800396873	-0.519730030760323	9.50682803472905
3.35808092596638	5.23179110542536	-1.87371017945898
-8.98450850714593	-9.72076056095203	0.736252053806109
3.62804891267248	6.66513696212522	-3.03708804945274
-8.99051572313364	-3.63507949829672	-5.35543622483693
-8.51435344039336	-6.94511649614823	-1.56923694424513
3.49821723203429	0.0473442412239513	3.45087299081034
-1.8552325484025	6.98460945163241	-8.83984200003491
-0.762432162804222	-2.98351808735038	2.22108592454616
-0.771487755686874	-3.51026252010051	2.73877476441364
3.19681059222606	2.04450410831467	1.15230648391139
1.11578564547173	-0.795829510712377	1.91161515618411
0.0580387420782486	-0.703998833781294	0.762037575859542
6.43646113241218	4.41396144661038	2.0224996858018
7.24986809277265	9.27060528217201	-2.02073718939935
7.50601914524874	1.28308925082471	6.22292989442403
3.70013573104084	1.87690600848539	1.82322972255545
0.838675269392851	0.962493541502012	-0.123818272109161
5.09500185185307	-0.496188306165808	5.59119015801888
3.57287732288666	1.53379215878479	2.03908516410187
2.71479333131165	-2.40386974904664	5.11866308035828
1.03420053507434	-2.05971087615881	3.09391141123315
3.39403933833922	-0.899504187932513	4.29354352627173
-14.6191263296879	-9.79924177419894	-4.81988455548899
4.38330676446899	-0.268681860853135	4.65198862532213
0.532944838687959	-0.907370626681124	1.44031546536908
6.26048696578053	1.34297456517635	4.91751240060417
5.00971863411464	4.61930043614038	0.390418197974264
-2.10505590262295	1.64744883071746	-3.75250473334041
5.90660138347149	1.75096420668265	4.15563717678884
0.0849189299373183	-2.68017529038393	2.76509422032124
-3.03593157065979	-0.72827723724842	-2.30765433341137
1.64983137519435	2.49241582882238	-0.842584453628022
-1.03736306009502	0.504311590109415	-1.54167465020444
4.76891223874012	-4.76301000867262	9.53192224741273
0.246231463160105	-1.85956721975668	2.10579868291679
11.478694193221	5.51166272315892	5.96703147006208
3.03923970183866	8.95544198588542	-5.91620228404676
-6.43969436836866	-2.01847129365745	-4.42122307471121
-5.51933657748618	-2.3027244372161	-3.21661214027008
-2.07137805695553	-2.16501673079353	0.0936386738379945
2.75188554995152	2.3548718835271	0.397013666424423
4.46384503451487	0.848714552298283	3.61513048221658
1.23774963721086	4.65415096995396	-3.4164013327431
4.02848199908756	5.46128427816338	-1.43280227907582
-2.35733621693834	-6.6464521090139	4.28911589207556
2.91031548075132	2.38165017501204	0.528665305739283
4.29338091066889	-1.7648598750079	6.05824078567679
-5.36904550046189	-0.684477953064565	-4.68456754739733
-0.666781680676936	-1.34041212483461	0.673630444157674
5.61729729858257	1.73487413184013	3.88242316674244
-4.76613824608797	-0.162374922203141	-4.60376332388483
4.930770795941	3.58256302867522	1.34820776726578
1.71938956813594	2.76693927808304	-1.04754970994709
-9.80376055812941	-5.14385273074364	-4.65990782738578
-1.17882341251659	-7.43791576698367	6.25909235446708
-9.0764916369808	-0.216879901929367	-8.85961173505143
-0.37664240933452	1.737762328337	-2.11440473767152
7.11001231730629	5.18402147725364	1.92599084005264
-5.50214323901959	-0.294605634814364	-5.20753760420523
-8.68752462872734	-4.06957040355956	-4.61795422516778
-2.91587552691025	1.61876046948564	-4.53463599639589
0.598912551999895	4.06940587912461	-3.47049332712471
9.35933597769713	4.16210826786136	5.19722770983577
3.4924471633338	4.55896910201388	-1.06652193868008
0.905914455642455	-5.15406168744074	6.0599761430832
-6.86095087704251	-5.0835532932382	-1.77739758380431
2.33407873298536	6.20716898299239	-3.87309025000703
